"No.","Time","Source","Destination","Protocol","Length","Info"
"200","11.560092","142.251.142.202","192.168.1.20","TCP","66","443  >  54132 [ACK] Seq=1 Ack=2 Win=333 Len=0 SLE=1 SRE=2"
"201","11.878550","18.184.238.147","192.168.1.20","TCP","60","[TCP Keep-Alive] 443  >  54134 [ACK] Seq=0 Ack=2 Win=27 Len=0"
"202","11.878616","192.168.1.20","18.184.238.147","TCP","54","[TCP Keep-Alive ACK] 54134  >  443 [ACK] Seq=2 Ack=1 Win=513 Len=0"
"203","13.032895","192.168.1.20","146.75.57.51","TCP","55","54714  >  443 [ACK] Seq=1 Ack=1 Win=509 Len=1 [TCP segment of a reassembled PDU]"
"204","13.109389","146.75.57.51","192.168.1.20","TCP","66","443  >  54714 [ACK] Seq=1 Ack=2 Win=293 Len=0 SLE=1 SRE=2"
"205","14.358275","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=82 Ack=1 Win=512 Len=1392 [TCP segment of a reassembled PDU]"
"206","14.358275","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=1474 Ack=1 Win=512 Len=1392 [TCP segment of a reassembled PDU]"
"207","14.358275","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=2866 Ack=1 Win=512 Len=1392 [TCP segment of a reassembled PDU]"
"208","14.358275","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=4258 Ack=1 Win=512 Len=1392 [TCP segment of a reassembled PDU]"
"209","14.358275","192.168.1.20","157.240.252.60","TLSv1.2","865","Application Data"
"210","14.424172","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=1 Ack=1474 Win=996 Len=0"
"211","14.425401","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=1 Ack=4258 Win=1017 Len=0"
"212","14.425401","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=1 Ack=6461 Win=1035 Len=0"
"213","14.432901","192.168.1.20","142.250.102.188","TCP","55","52866  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1 [TCP segment of a reassembled PDU]"
"214","14.507783","142.250.102.188","192.168.1.20","TCP","66","443  >  52866 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"215","14.526204","192.168.1.20","142.251.142.202","TCP","55","54139  >  443 [ACK] Seq=1 Ack=1 Win=508 Len=1 [TCP segment of a reassembled PDU]"
"216","14.621560","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=1 Ack=1 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"217","14.621560","157.240.252.61","192.168.1.20","TCP","90","5222  >  53063 [PSH, ACK] Seq=1393 Ack=1 Win=589 Len=36 [TCP segment of a reassembled PDU]"
"218","14.621659","192.168.1.20","157.240.252.61","TCP","54","53063  >  5222 [ACK] Seq=1 Ack=1429 Win=516 Len=0"
"219","14.625713","157.240.252.60","192.168.1.20","TLSv1.2","165","Application Data"
"220","14.625713","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=1429 Ack=1 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"221","14.625713","157.240.252.61","192.168.1.20","TCP","153","5222  >  53063 [PSH, ACK] Seq=2821 Ack=1 Win=589 Len=99 [TCP segment of a reassembled PDU]"
"222","14.625805","192.168.1.20","157.240.252.61","TCP","54","53063  >  5222 [ACK] Seq=1 Ack=2920 Win=516 Len=0"
"223","14.635145","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=2920 Ack=1 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"224","14.635145","157.240.252.61","192.168.1.20","TCP","162","5222  >  53063 [PSH, ACK] Seq=4312 Ack=1 Win=589 Len=108 [TCP segment of a reassembled PDU]"
"225","14.635214","192.168.1.20","157.240.252.61","TCP","54","53063  >  5222 [ACK] Seq=1 Ack=4420 Win=516 Len=0"
"226","14.644576","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=4420 Ack=1 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"227","14.644576","157.240.252.61","192.168.1.20","TCP","645","5222  >  53063 [PSH, ACK] Seq=5812 Ack=1 Win=589 Len=591 [TCP segment of a reassembled PDU]"
"228","14.644765","192.168.1.20","157.240.252.61","TCP","54","53063  >  5222 [ACK] Seq=1 Ack=6403 Win=516 Len=0"
"229","14.666756","192.168.1.20","157.240.252.60","TCP","54","53114  >  443 [ACK] Seq=6461 Ack=112 Win=511 Len=0"
"230","14.673047","192.168.1.20","157.240.252.61","TCP","117","53063  >  5222 [PSH, ACK] Seq=1 Ack=6403 Win=516 Len=63 [TCP segment of a reassembled PDU]"
"231","14.736155","157.240.252.61","192.168.1.20","TCP","60","5222  >  53063 [ACK] Seq=6403 Ack=64 Win=589 Len=0"
"232","14.760046","192.168.1.20","204.79.197.203","TCP","54","54767  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1019 Len=0"
"233","14.768121","204.79.197.203","192.168.1.20","TCP","60","443  >  54767 [ACK] Seq=1 Ack=2 Win=16381 Len=0"
"234","14.768121","204.79.197.203","192.168.1.20","TCP","60","443  >  54767 [FIN, ACK] Seq=1 Ack=2 Win=16381 Len=0"
"235","14.768215","192.168.1.20","204.79.197.203","TCP","54","54767  >  443 [ACK] Seq=2 Ack=2 Win=1019 Len=0"
"236","14.883846","192.168.1.20","35.186.224.18","TCP","55","54537  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1 [TCP segment of a reassembled PDU]"
"237","14.886534","157.240.252.60","192.168.1.20","TLSv1.2","149","Application Data"
"238","14.889083","192.168.1.20","157.240.252.60","TLSv1.2","147","Application Data"
"239","14.897142","35.186.224.18","192.168.1.20","TCP","66","443  >  54537 [ACK] Seq=1 Ack=2 Win=534 Len=0 SLE=1 SRE=2"
"240","14.952785","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=207 Ack=6554 Win=1035 Len=0"
"241","15.154453","157.240.252.60","192.168.1.20","TLSv1.2","148","Application Data"
"242","15.155915","192.168.1.20","157.240.252.60","TLSv1.2","147","Application Data"
"243","15.221790","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=301 Ack=6647 Win=1035 Len=0"
"245","17.100334","18.184.238.147","192.168.1.20","TCP","60","443  >  54135 [ACK] Seq=1 Ack=1 Win=27 Len=0"
"246","17.100396","192.168.1.20","18.184.238.147","TCP","54","[TCP ACKed unseen segment] 54135  >  443 [ACK] Seq=1 Ack=2 Win=512 Len=0"
"247","18.174066","192.168.1.20","142.251.37.78","TCP","55","53662  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"248","18.186974","142.251.37.78","192.168.1.20","TCP","66","443  >  53662 [ACK] Seq=1 Ack=2 Win=5201 Len=0 SLE=1 SRE=2"
"249","18.412709","192.168.1.20","146.75.58.248","TLSv1.2","820","Application Data"
"250","18.487031","146.75.58.248","192.168.1.20","TLSv1.2","769","Application Data"
"251","18.487031","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=167084 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"252","18.487031","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=168540 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"253","18.487031","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=169996 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"254","18.487149","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=171452 Win=2053 Len=0"
"255","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=171452 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"256","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=172908 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"257","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=174364 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"258","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=175820 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"259","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=177276 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"260","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=178732 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"261","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=180188 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"262","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=181644 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"263","18.490897","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"264","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=184556 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"265","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=186012 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"266","18.490897","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=187468 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"267","18.491009","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=188924 Win=2053 Len=0"
"268","18.491588","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=188924 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"269","18.491588","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=190380 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"270","18.491588","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=191836 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"271","18.491588","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=193292 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"272","18.491648","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=194748 Win=2053 Len=0"
"273","18.492919","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=194748 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"274","18.492919","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=196204 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"275","18.492919","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=197660 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"276","18.492919","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"277","18.493005","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=200572 Win=2053 Len=0"
"278","18.493516","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=200572 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"279","18.493516","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=202028 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"280","18.493516","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=203484 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"281","18.493516","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=204940 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"282","18.493576","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=206396 Win=2053 Len=0"
"283","18.495486","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=206396 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"284","18.495486","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=207852 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"285","18.495486","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=209308 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"286","18.495486","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=210764 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"287","18.495573","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=212220 Win=2053 Len=0"
"288","18.495634","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=212220 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"289","18.495634","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=213676 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"290","18.495666","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=215132 Win=2053 Len=0"
"291","18.496891","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"292","18.496891","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=216588 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"293","18.496891","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=218044 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"294","18.496928","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=219500 Win=2053 Len=0"
"295","18.498183","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=219500 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"296","18.498183","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=220956 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"297","18.498183","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=222412 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"298","18.498183","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=223868 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"299","18.498275","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=225324 Win=2053 Len=0"
"300","18.498690","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=225324 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"301","18.498690","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=226780 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"302","18.498690","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=228236 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"303","18.498690","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"304","18.498734","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=231148 Win=2053 Len=0"
"305","18.499364","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"306","18.499411","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=232604 Win=2047 Len=0"
"307","18.500439","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=232604 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"308","18.500439","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=234060 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"309","18.500439","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=235516 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"310","18.500439","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=236972 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"311","18.500490","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=238428 Win=2053 Len=0"
"312","18.501682","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=238428 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"313","18.501682","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=239884 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"314","18.501682","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=241340 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"315","18.501682","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=242796 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"316","18.501744","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=244252 Win=2053 Len=0"
"317","18.501809","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=244252 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"318","18.502826","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=245708 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"319","18.502826","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"320","18.502826","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=248620 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"321","18.502826","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=250076 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"322","18.502867","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=251532 Win=2053 Len=0"
"323","18.503892","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=251532 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"324","18.503942","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=252988 Win=2047 Len=0"
"325","18.504460","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=252988 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"326","18.504460","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=254444 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"327","18.504460","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=255900 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"328","18.504460","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=257356 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"329","18.504506","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=258812 Win=2053 Len=0"
"330","18.505025","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=258812 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"331","18.505025","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=260268 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"332","18.505072","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=261724 Win=2053 Len=0"
"333","18.506221","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=261724 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"334","18.506221","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"335","18.506221","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=264636 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"336","18.506221","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=266092 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"337","18.506290","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=267548 Win=2053 Len=0"
"338","18.507218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=267548 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"339","18.507218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=269004 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"340","18.507218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=270460 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"341","18.507218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=271916 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"342","18.507252","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=273372 Win=2053 Len=0"
"343","18.508230","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=273372 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"344","18.508230","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=274828 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"345","18.508230","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=276284 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"346","18.508230","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=277740 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"347","18.508331","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=279196 Win=2053 Len=0"
"348","18.509696","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"349","18.509696","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=280652 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"350","18.509696","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=282108 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"351","18.509730","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=283564 Win=2053 Len=0"
"352","18.510714","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=283564 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"353","18.510714","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=285020 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"354","18.510714","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=286476 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"355","18.510714","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=287932 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"356","18.510747","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=289388 Win=2053 Len=0"
"357","18.511984","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=289388 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"358","18.511984","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=290844 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"359","18.511984","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=292300 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"360","18.511984","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=293756 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"361","18.512024","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=295212 Win=2053 Len=0"
"362","18.513643","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=295212 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"363","18.513643","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"364","18.513643","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=298124 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"365","18.513643","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=299580 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"366","18.513728","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=301036 Win=2053 Len=0"
"367","18.514253","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=301036 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"368","18.514253","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=302492 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"369","18.514253","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=303948 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"370","18.514253","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=305404 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"371","18.514300","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=306860 Win=2053 Len=0"
"372","18.515135","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=306860 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"373","18.515135","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=308316 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"374","18.515135","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=309772 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"375","18.515135","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=311228 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"376","18.515234","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=312684 Win=2053 Len=0"
"377","18.516800","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"378","18.516800","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=314140 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"379","18.516800","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=315596 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"380","18.516843","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=317052 Win=2053 Len=0"
